"PU","NAME","WGMS_ID","SURVEY_DATE","REFERENCE_DATE","AREA","ANNUAL_BALANCE","ANNUAL_BALANCE_UNC","INVESTIGATOR","SPONS_AGENCY"
"NO","BREIDABLIKKBREA","2671","19631002","19629999","3.922","-1286","","Glacier group (NVE)",""
"NO","BREIDABLIKKBREA","2671","19641001","19631002","3.922","84","","Glacier group (NVE)",""
"NO","BREIDABLIKKBREA","2671","19651010","19641001","3.922","-555","","Glacier group (NVE)",""
"NO","BREIDABLIKKBREA","2671","19661025","19651010","3.922","-1681","","Glacier group (NVE)",""
"NO","BREIDABLIKKBREA","2671","19671124","19661025","3.922","1228","","Glacier group (NVE)",""
"NO","BREIDABLIKKBREA","2671","19681106","19671124","3.922","752","","Glacier group (NVE)",""
"NO","BREIDABLIKKBREA","2671","20030920","20021009","3.37","-2257","","Haug S. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","BREIDABLIKKBREA","2671","20040929","20030920","3.37","-870","","Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","BREIDABLIKKBREA","2671","20051007","20040929","3.37","-327","","Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","BREIDABLIKKBREA","2671","20061010","20051007","3.37","-2948","","Kjøllmoen B. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","BREIDABLIKKBREA","2671","20070927","20061010","3.37","472","","Kjøllmoen B. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","BREIDABLIKKBREA","2671","20080923","20070927","3.3699998","-297","","Kjøllmoen B. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","BREIDABLIKKBREA","2671","20091013","20080923","3.371","-518","","Kjøllmoen B. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","BREIDABLIKKBREA","2671","20100928","20091013","3.371","-1937","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","BREIDABLIKKBREA","2671","20111001","20100928","3.2109999","-1111","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","BREIDABLIKKBREA","2671","20121012","20111001","3.2109999","-2280","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","BREIDABLIKKBREA","2671","20130924","20121012","3.2109999","1129","","Kjøllmoen B. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","CAINHAVARRE","1330","19650922","19640906","0.693","179","","Glacier group (NVE)",""
"NO","CAINHAVARRE","1330","19660812","19650922","0.693","-995","","Glacier group (NVE)",""
"NO","CAINHAVARRE","1330","19671030","19660812","0.693","-203","","Glacier group (NVE)",""
"NO","CAINHAVARRE","1330","19680908","19671030","0.693","289","","Glacier group (NVE)",""
"NO","CHARLES RABOT BREEN","3488","19709999","19699999","","-1900","","",""
"NO","CHARLES RABOT BREEN","3488","19719999","19709999","","470","","",""
"NO","CHARLES RABOT BREEN","3488","19729999","19719999","","-1040","","",""
"NO","CHARLES RABOT BREEN","3488","19739999","19729999","","1440","","",""
"NO","ENGABREEN","298","19700908","19690908","37.512001","-1269","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19710909","19700908","37.512001","744","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19721022","19710909","37.512001","-574","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19730831","19721022","37.512001","1932","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19741005","19730831","37.512001","453","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19751001","19741005","37.512001","994","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19760904","19751001","37.512001","1799","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19770901","19760904","37.512001","333","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19780901","19770901","37.512001","-1260","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19790911","19780901","37.512001","-195","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19800902","19790911","37.512001","-928","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19811127","19800902","37.512001","34","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19821009","19811127","37.512001","410","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19831001","19821009","37.512001","451","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19840921","19831001","37.512001","795","","Glacier group/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19851114","19840921","37.255001","-1620","","Nils Haakensen/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19861029","19851114","37.255001","-218","","Nils Haakensen/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19870917","19861029","37.255001","439","","Nils Haakensen/Hallgeir Elvehøy (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","ENGABREEN","298","19880919","19870919","37.255001","-1737","","Wold B. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","ENGABREEN","298","19891005","19880919","37.255001","2140","","Wold B. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","ENGABREEN","298","19900831","19891005","37.255001","284","","Wold B. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","ENGABREEN","298","19910930","19900831","37.255001","296","","Wold B. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","ENGABREEN","298","19920913","19910930","37.255001","1342","","Hagen J. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","ENGABREEN","298","19930923","19920913","37.255001","693","","Hagen J. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","ENGABREEN","298","19940916","19930923","37.255001","-40","","Hagen J. (UO/DPG) Atterås G. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration UO/DPG: Department of Physical Geography University of Oslo"
"NO","ENGABREEN","298","19950915","19940916","37.255001","1216","","Hagen J. (UO/DPG) Atterås G. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration UO/DPG: Department of Physical Geography University of Oslo"
"NO","ENGABREEN","298","19960919","19950915","37.255001","300","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","19971010","19960919","37.255001","509","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","19980929","19971010","37.255001","-372","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","19990922","19980929","37.255001","-605","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20000921","19990922","37.255001","610","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20010926","20000921","37.255001","-1589","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20020926","20010926","37.255001","-1025","","Haug S. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20030928","20020926","37.255001","-1092","","Haug S. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20041016","20030928","37.255001","183","","Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20050929","20041016","36.8390007","483","","Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20061004","20050929","36.8390007","-1838","","Elvehøy H. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20071113","20061004","36.8390007","676","","Elvehøy H. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20081003","20071113","36.8390007","-138","","Elvehøy H. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20091020","20081003","36.8390007","-68","","Elvehøy H. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20100928","20091020","36.8390007","-749","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20111104","20100928","36.8390007","-972","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20120925","20111104","36.8390007","1072","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20131021","20120925","36.8390007","-1854","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20141014","20131021","36.25","-890","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20151027","20141014","36.25","653","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20161018","20151027","36.25","-226","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20171121","20161018","36.249","1249","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20181026","20171121","36.249","-1629","","Elvehøy H. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","ENGABREEN","298","20199999","20189999","36.84","800","","Hallgeir Elvehøy","Norwegian Water Resources and Energy Directorate (NVE) Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GLOMBREEN","3804","19549999","19539999","2.2","-1200","","Olav Liestøl","Norwegian Polar Institute"
"NO","GLOMBREEN","3804","19559999","19549999","2.2","-100","","Olav Liestøl","Norwegian Polar Institute"
"NO","GLOMBREEN","3804","19569999","19559999","2.2","-600","","Olav Liestøl","Norwegian Polar Institute"
"NO","GRAAFJELLSBREA","1320","19641004","19630913","9.686","310","","Glacier group (NVE)",""
"NO","GRAAFJELLSBREA","1320","19651009","19641004","9.686","-367","","Glacier group (NVE)",""
"NO","GRAAFJELLSBREA","1320","19661028","19651009","9.686","-1335","","Glacier group (NVE)",""
"NO","GRAAFJELLSBREA","1320","19671124","19661028","9.686","1295","","Glacier group (NVE)",""
"NO","GRAAFJELLSBREA","1320","19681006","19671124","9.686","624","","Glacier group (NVE)",""
"NO","GRAAFJELLSBREA","1320","19741009","19739999","9.686","621","","Glacier group (NVE)",""
"NO","GRAAFJELLSBREA","1320","19750907","19741009","9.686","282","","Glacier group (NVE)",""
"NO","GRAAFJELLSBREA","1320","20030920","20021009","8.411","-2181","","Bjarne Kjøllmoen (NVE)",""
"NO","GRAAFJELLSBREA","1320","20040929","20030920","8.411","-765","","Bjarne Kjøllmoen (NVE)",""
"NO","GRAAFJELLSBREA","1320","20051007","20040929","8.411","17","","Bjarne Kjøllmoen (NVE)",""
"NO","GRAAFJELLSBREA","1320","20061010","20051007","8.411","-3146","","Bjarne Kjøllmoen (NVE)",""
"NO","GRAAFJELLSBREA","1320","20070927","20061010","8.411","753","","Bjarne Kjøllmoen (NVE)",""
"NO","GRAAFJELLSBREA","1320","20080923","20070927","8.4119997","-140","","Kjøllmoen B. (NVE)","Norwegian Water Resources and Energy Directorate (NVE) Middelthunsgate 29 0301 Oslo Norway."
"NO","GRAAFJELLSBREA","1320","20091013","20080923","8.4119997","-541","","Kjøllmoen B. (NVE)","Norwegian Water Resources and Energy Directorate (NVE) Middelthunsgate 29 0301 Oslo Norway."
"NO","GRAAFJELLSBREA","1320","20100928","20091013","8.4119997","-1840","","Kjøllmoen B. (NVE)","Norwegian Water Resources and Energy Directorate (NVE) Middelthunsgate 29 0301 Oslo Norway."
"NO","GRAAFJELLSBREA","1320","20111001","20100928","8.0480003","-2203","","Bjarne Kjøllmoen","Norwegian Water Resources and Energy Directorate (NVE) Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAAFJELLSBREA","1320","20121012","20111001","8.0480003","1209","","Bjarne Kjøllmoen","Norwegian Water Resources and Energy Directorate (NVE) Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAAFJELLSBREA","1320","20130924","20121012","8.0480003","-1151","","Bjarne Kjøllmoen","Norwegian Water Resources and Energy Directorate (NVE) Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19620901","19610101","2.3599998","770","","Tormod Klemsdal (University of Oslo)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19630820","19620901","2.364","-706","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19641001","19630820","2.2639999","-352","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19650908","19641001","2.3859999","407","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19660904","19650908","2.3859999","-285","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19671008","19660904","2.3859999","710","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19680915","19671008","2.5269999","-79","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19691006","19680915","2.5269999","-1358","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19700901","19691006","2.5269999","-663","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19710918","19700923","2.525","-470","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19720903","19710918","2.525","-643","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19731004","19720903","2.525","-891","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19740924","19731004","2.4939999","343","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19751012","19740924","2.5179998","-946","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19761117","19751012","2.5179998","-1002","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19770924","19761117","2.5179998","-389","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19780906","19770924","2.5179998","-217","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19791001","19780906","2.5179998","42","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19800905","19791001","2.058","-888","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19810814","19800905","2.058","-188","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19821001","19810814","2.058","-513","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19831001","19821001","2.058","-53","","Glacier group (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19840915","19831001","2.256","-370","","Nils Haakensen Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19851001","19840915","2.256","1","","Nils Haakensen Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19861010","19851001","2.256","-764","","Nils Haakensen Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19871001","19861010","2.256","711","","Nils Haakensen Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","19880918","19871001","2.256","-603","","Wold B. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","GRAASUBREEN","299","19891001","19880918","2.256","451","","Wold B. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","GRAASUBREEN","299","19900923","19891001","2.256","714","","Wold B. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","GRAASUBREEN","299","19911004","19900923","2.2550001","-532","","Wold B. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","GRAASUBREEN","299","19920915","19911004","2.2550001","-78","","Hagen J. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","GRAASUBREEN","299","19930920","19920915","2.2550001","416","","Hagen J. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration"
"NO","GRAASUBREEN","299","19941013","19930920","2.2550001","10","","Hagen J. (UO/DPG) Atterås G. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration UO/DPG: Department of Physical Geography University of Oslo"
"NO","GRAASUBREEN","299","19950917","19941013","2.2550001","-110","","Hagen J. (UO/DPG) Atterås G. (GD-NWREA)","GD-NWREA: Glacier Division Norwegian Water Resources and Energy Administration UO/DPG: Department of Physical Geography University of Oslo"
"NO","GRAASUBREEN","299","19960918","19950917","2.2550001","-452","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","19970927","19960918","2.2550001","-1684","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","19980925","19970927","2.2550001","114","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","19990925","19980925","2.2550001","-395","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20000921","19990926","2.2550001","-52","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20010928","20000921","2.2550001","23","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20020925","20010928","2.2550001","-1414","","Haug S. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20030927","20020925","2.1189999","-1391","","Haug S. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20040916","20030927","2.1189999","-493","","Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","20050928","20040916","2.1189999","-492","","Liss M. Andreassen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","GRAASUBREEN","299","20060913","20050928","2.1189999","-2082","","Andreassen L. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20070912","20060913","2.1189999","-722","","Andreassen L. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20080916","20070912","2.1189999","80","","Andreassen L. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20090915","20080916","2.1189999","-277","","Andreassen L. (NVE) Engeset R. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20100928","20090915","2.1189999","-1103","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20110909","20100927","2.1189999","-1287","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20120913","20110909","2.1189999","-109","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20130913","20120913","2.1189999","-808","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20140910","20130913","2.119","-1169","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20150922","20140910","2.119","293","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20160914","20150922","2.12","-415","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20170928","20160914","2.119","-708","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20181016","20170928","2.119","-1819","","Andreassen L. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","GRAASUBREEN","299","20199999","20189999","2.119","-1700","","Liss M. Andreassen","Norwegian Water Resources and Energy Directorate (NVE) Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HANSEBREEN","322","19861122","19000100","3.0659999","-700","","Nils Haakensen/Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HANSEBREEN","322","19871008","19861122","3.0659999","881","","Nils Haakensen/Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HANSEBREEN","322","19881022","19871008","3.0659999","-2751","","Nils Haakensen/Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HANSEBREEN","322","19891028","19881022","3.0659999","960","","Nils Haakensen/Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HANSEBREEN","322","19901020","19891028","3.0659999","490","","Nils Haakensen/Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HANSEBREEN","322","19911027","19901020","3.0659999","479","","Nils Haakensen/Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HANSEBREEN","322","19921028","19911027","3.0659999","1247","","Nils Haakensen/Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HANSEBREEN","322","19931015","19921028","3.1809999","1485","","Nils Haakensen/Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HANSEBREEN","322","19941020","19931015","3.1809999","936","","Nils Haakensen/Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HANSEBREEN","322","19951104","19941020","3.1809999","1090","","Nils Haakensen/Bjarne Kjøllmoen (NVE)","Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29 POBox 5091 0301 Oslo Norway"
"NO","HANSEBREEN","322","19960923","19951104","3.1809999","-1236","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","19971120","19960923","3.1809999","358","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","19981002","19971120","3.1809999","-711","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","19991015","19981002","3.1809999","-145","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
"NO","HANSEBREEN","322","20001108","19991015","3.1809999","549","","Roland E. (NVE)","NVE: Norwegian Water Resources and Energy Directorate"
